name,2hmag,2jmag,2kmag,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err,NAME,absrmag,absrmagcorr,ariii7135_flux,ariii7135_flux_err,b_a,b_a_deconv1,b_a_deconv2c,b_a_deconv2e,b_a_innerdisk,ccb,ccr,ccr_bary,ccr_lum,ccr_star,centralout,confused,cz,dedeg,den1mpc,dgr,dist2d_nn1,dist2d_nn2,dist2d_nn3,e_2hmag,e_2jmag,e_2kmag,e_fuvmag,e_gmag,e_imag,e_nuvmag,e_rmag,e_uhmag,e_ukmag,e_umag,e_uvm2mag,e_uymag,e_zmag,eb_a,eb_a_innerdisk,econame,ehiasym,emhi,emhi_corr_rand,emhi_corr_sys,emhi_rand_corr,emhi_sys_corr,ew20,ew50,extfuv,extg,exth,exti,extj,extk,extnuv,extr,extu,extuvm2,exty,extz,f_a,f_b,fa,fc,fg,fl_insample,flux_ratio_2c,fm16,fsmgr_ave,fsmgr_med,fuvmag,gmag,grp,grpabsrmag,grpcz,grpmb,grpms,grpn,grpnassoc,grprproj,grprproj_stack,grpsig,grpsig_stack,h_alpha_flux,h_alpha_flux_err,h_beta_flux,h_beta_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,hei_5876_flux,hei_5876_flux_err,hiasym,hitelescope,imag,kin_blue_code,kin_done_blue,kin_done_hi,kin_done_red,kin_ifu_flag,kin_red_code,kin_slit_flag,limflag,logmbary_pc,logmgas,logmh,logmh_dyn,logmh_dyn_smooth,logmh_dyn_stack,logmh_s,logmstar,logmstar_16,logmstar_84,logmstare15,meanfsmgr,meanfsmgre15,mhi,mhi_corr,modelg_i,modelg_icorr,modelg_j,modelg_jcorr,modelg_k,modelg_kcorr,modelg_r,modelg_rcorr,modelu_i,modelu_icorr,modelu_j,modelu_jcorr,modelu_k,modelu_kcorr,modelu_r,modelu_rcorr,morph,morphel,mu_delta,neiii_3869_flux,neiii_3869_flux_err,nii_6548_flux,nii_6548_flux_err,nii_6584_flux,nii_6584_flux_err,nuvmag,oi_6300_flux,oi_6300_flux_err,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,oii_flux,oii_flux_err,oiii_4363_flux,oiii_4363_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,oiii_flux,oiii_flux_err,peaksnhi,r50,r50_deconv1,r50_deconv2c,r50_deconv2e,r90,radeg,resname,rmag,sdss_dr10_objid,sdss_dr10_specid,sdss_dr12_objid,sdss_dr12_specid,sdss_dr7_objid,sdss_dr7_specid,sfr_nuv,sfr_nuv_wise,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,uhmag,ukmag,umag,uvm2mag,uymag,vdisp,vrot,w20,w50,zmag
ECO07039,13.199000000000002,13.9261,12.8185,0.0,0.0,3274.5504067551346,49.89301,1358.0272647024365,19.57255,626.4977947249298,20.3895,0.0,0.0,26.852436331388663,34.72477,106.7299978535708,7.987002,777.9994152608791,22.32106,339.08348589524394,6.47382,992.0992523307598,19.04065,1072.866734951082,84.6376,199.0918605351793,115.7382,165.58851571875365,4.203547,465.3303276310155,12.01013,3107.785184782624,148.0096,2362.7243640862375,129.6363,90.61352840844722,6.804106,610.4640835530744,12.03832,425.23708429390115,10.90472,ECO07039,-19.0388,-19.5578,18.50996064969826,2.4032299999999998,0.7924,,,,,1.0,1.05756,,,,,0,6219.87,-0.2513,0.5124479999999999,0.0271568,,,,0.1081,0.081,0.1471,,0.021,0.0212,0.0781,0.0217,,,0.0322,,,0.022000000000000002,,,,,0.0,,,0.0,0.0,,,,0.1539,0.0234,0.0846,0.0366,0.0149,0.372127,0.1116,0.2091,,,0.06,,,0.0,0,1.0,,,1.0,0.39450999999999997,0.28183800000000003,,16.4447,5230.0,-19.8978,6158.9,10.0805,10.0425,2.0,,0.097647,0.0970121,108.05799999999999,63.2501,1871.3135553980853,10.343630000000001,654.3054389503794,4.646025,207.45976677228964,3.9410839999999996,342.1414523557034,3.960145,61.006895927219105,2.619218,,,15.5102,,,,,,,,0,,8.685319999999999,11.4499,0.0,11.4657,0.0,11.5829,9.41,9.31,9.61,9.43,0.46391099999999996,0.39450999999999997,0.0,0.0,0.8253229999999999,0.46043599999999996,2.28303,1.70525,3.2879099999999997,2.5836099999999997,0.524567,0.28416399999999997,2.10989,1.45383,3.56759,2.69864,4.5724800000000005,3.577,1.80913,1.27756,,L,8.99183,46.69050214775914,6.442462,188.7816949577947,1.4787370000000002,566.4390244393862,4.4602059999999994,19.2766,49.329993794483656,2.367379,0.0,-0.7736205,-1249179702.2125483,215000000.0,-110.4992,30683.99,20.464984638400807,3.3431260000000003,79.18796485748817,2.963659,232.8212363613466,3.4545160000000004,111.6384,3.8220300000000003,,3.5951199999999996,,,,8.00124,149.09,notinresolve,15.8162,,,,,,,0.43756364,,345.3845255008431,3.995247,239.28879117053248,3.636836,,,17.7625,,,,,,,15.2306
ECO07102,11.4673,12.1817,11.184000000000001,0.0,0.0,4903.136604005332,32.70694,1692.1506731627007,14.1838,494.48375915368246,7.489851,0.0,0.0,67.30947814862934,14.919920000000001,98.63457968285302,10.15835,897.2323902795517,9.782983999999999,1094.1118339888008,7.623760000000001,3204.4372910014204,22.42282,681.7514584476855,11.13217,196.09200872798863,9.680551,1600.531607566219,7.467573,4513.950148456304,21.33592,60562.16400391056,0.0,1188.8377713557863,38.17739,253.7219294720296,8.968036999999999,825.065048268768,14.69979,670.4607163988944,13.374170000000001,ECO07102,-21.2932,-21.4882,88.05189501630542,8.107572,0.894,,,,,1.0,1.06231,,,,,0,6794.4,3.0578,0.420231,-0.061294600000000005,,,,0.0435,0.0366,0.1738,,0.0239,0.0679,0.1551,0.0985,,,0.4491,,,0.2789,,,,,180663000.0,,,0.0,0.0,,,,0.0967,0.0147,0.0532,0.023,0.0094,0.233794,0.0701,0.1314,,,0.0377,,,0.0,1,1.0,,,1.0,0.0324308,0.025118900000000003,,14.370999999999999,5255.0,-21.2932,6794.4,10.6535,10.6355,1.0,,0.0,0.0,0.0,0.0,5005.5189706360115,21.24338,1750.1814582643399,9.476289999999999,515.9930696571622,6.34265,964.7431992875507,7.142360000000001,153.86126164494394,6.528239,,ALFALFA,13.1698,,,,,,,,0,,9.37497,12.0079,0.0,0.0,0.0,12.1199,10.59,10.51,10.71,10.63,0.033844900000000004,0.0324308,1693720000.0,0.0,0.964628,0.781185,2.30273,1.95668,3.2122,2.74263,0.643955,0.521814,2.3162700000000003,1.97872,3.6543699999999997,3.15422,4.56384,3.9401599999999997,1.9955900000000002,1.71935,,E,9.842319999999999,773.1141220420022,8.562081,1093.1806143947006,5.281048,3283.414198000083,15.92884,17.4471,313.4129215953332,7.963647999999999,5187617.684480382,1183663.0,-424.5094442140958,214.5906,-115.079,7450.189,261.54154367400116,6.9097,1615.3789264011502,10.33462,4813.518299797424,16.44949,1802.648,16.47437,,10.0876,,,,50.0554,150.53,rs0181,13.6395,,,,,,,1.0006532,,878.8168423087644,10.68785,715.3363326652147,10.1016,,,15.3561,,,,,,,12.9857
ECO08401,9.1492,10.0527,8.7477,54.32905598126297,32.465140000000005,1854.9404243820984,14.220979999999999,1205.2528224620312,14.455079999999999,2440.679159004585,66.8092,0.0,0.0,421.96840406614274,46.07495,109.02556609695309,7.558853999999999,2142.012710604203,32.149390000000004,254.01081892327596,3.429218,740.4547174694727,10.085930000000001,367.3136565869734,46.962990000000005,255.79599903764145,13.67825,141.42671622208547,4.27944,393.12450915979787,12.22697,0.0,0.0,0.0,0.0,140.73255774964215,8.081204,422.9337701430847,7.728076,302.74198855077015,8.955132,ECO08401,-21.6796,-22.3809,6.478520096778182,1.8094560000000002,0.2645,,,,,1.0,1.01768,,,,,0,4053.37,21.5686,0.242738,-0.245792,,,,0.094,0.033,0.1242,,0.0497,0.0348,0.0,0.0214,,,0.0626,,,0.0411,,,,,0.0,,,0.0,0.0,,,,0.0911,0.0138,0.0501,0.0217,0.0088,0.220331,0.0661,0.1238,,,0.0355,,,0.0,1,0.0,,,1.0,0.512694,0.630957,,12.9028,4192.0,-21.8493,4083.51,10.7595,10.7125,4.0,,0.03950530000000001,0.132718,88.6079,107.541,775.7306853883348,3.026079,271.2345053805366,2.201458,14.91782752535841,2.625243,164.8610495414672,2.358113,53.41538778045622,2.39468,,,11.8071,,,,,,,,0,,9.66812,12.3519,0.0,12.5375,12.5474,12.2029,10.63,10.47,10.93,10.65,0.566063,0.512694,0.0,0.0,0.9983559999999999,0.532087,2.68781,1.94206,3.83857,2.9266099999999997,0.619833,0.317173,2.39323,1.56617,4.08269,2.97614,5.23345,3.9607,2.01471,1.3512600000000001,,L,8.57036,44.500124023067436,3.8478160000000003,102.82586436745545,0.7491258000000001,307.3921573406694,2.259534,0.2203,54.07021794667775,1.8587759999999998,0.0,-0.8308774,0.0,-0.8308774,0.0,1.175038,52.683955242030464,2.529147,26.95077838210552,2.0968709999999997,113.72089015742453,2.183637,13.606779999999999,2.495962,,37.9507,,,,87.4541,155.584,notinresolve,12.2001,,,,,,,5.411227200000001,,176.56180588983844,2.0318169999999998,110.50034110347201,1.895635,,,14.2827,,,,,,,11.4729
ECO09394,9.7925,10.2716,9.4044,1.3161858353241094,736.4711,5359.026124111986,33283.0,577.7979136286028,60.46479,121.64889086225732,41.54343,0.0,0.0,0.0,0.0,0.3850643256315259,2319.027,343.74770245751586,55.630230000000005,544.4690779704441,25.08515,1599.5459386295886,73.77985,44.3158012144219,95.75044,0.0,0.0,249.6988799640792,15.605979999999999,710.9120746595923,44.58851,88991.79755085312,95041.53,0.0,0.0,231.12838341074212,60.863009999999996,706.0354740618525,84.30849,474.3361250773573,79.54014000000001,ECO09394,-22.6315,-22.6992,-63.78126222381953,21.37696,0.843,,,,,1.0,1.0276299999999998,,,,,1,5697.84,9.1828,0.43228999999999995,-0.0496674,,,,0.3347,0.0587,0.1534,,0.0221,0.0208,0.0,0.0226,,,0.0808,,,0.0214,,,,,234546000.0,,,0.0,0.0,,,,0.122,0.0185,0.0671,0.028999999999999998,0.0118,0.294966,0.0885,0.1658,,,0.0476,,,1.0,1,0.0,,,1.0,0.018734999999999998,0.011220200000000001,,12.8118,5749.0,-22.6605,5717.54,11.3125,11.2915,3.0,,0.16855,0.147673,82.1595,93.448,693.5219712236574,74.93893,242.49019972855152,18.61855,36.92372890326658,12.85975,128.4837916603807,14.38587,-30.434164210214597,17.064729999999997,,ALFALFA,11.588,,,,,,,,0,,10.0427,12.9539,0.0,12.6629,0.0,13.1539,11.27,11.25,11.33,11.29,0.00382762,0.018734999999999998,3768370000.0,0.0,1.12398,1.07863,2.45333,2.39427,3.3761400000000004,3.31604,0.7659739999999999,0.731379,2.6921,2.60509,4.02145,3.9207300000000003,4.94426,4.8425,2.33409,2.2578400000000003,,E,9.59425,55.18610690821962,9.462638,343.4289915166993,10.04508,1034.6751566558426,30.29826,0.295,153.05235427452354,20.90946,42785525981.55106,37000000000.0,-171098444.73544088,108000000.0,367131.9,1361671.0,-42.901050424929984,13.916179999999999,119.91497830090421,17.33809,491.559428843041,18.56844,365.86199999999997,20.08083,,23.9128,,,,76.5912,160.118,notinresolve,12.0101,,,,,,,0.50426991,,499.03623343872727,24.57335,362.2561029392974,24.3001,,,14.5666,,,,,,,11.3205
ECO10379,10.8223,11.652999999999999,10.6039,0.0,0.0,7556.679703175919,74.15569,3873.2543801099837,42.73529,3068.881723704636,64.6932,0.0,0.0,0.0,0.0,200.54053713986124,25.85497,3381.5152780391063,47.33529,1184.4690147102422,14.8002,3464.9741651721,43.529990000000005,5263.894850111068,250.9703,145.97952575863874,33.38886,303.22268885071423,13.192860000000001,852.0641977184472,37.6939,21487.399609579646,451.7171,1.2347407006836623e-15,0.0,269.36059221254175,24.977520000000002,865.4223830643945,28.36304,695.303116364202,32.42474,ECO10379,-21.4976,-22.0939,-23.427296791536808,6.9699029999999995,0.9490000000000001,,,,,1.0,1.03749,,,,,1,6358.13,10.5472,0.946491,-0.0724926,,,,0.0809,0.0311,0.1452,,0.0204,0.0322,0.0267,0.0331,,,0.0318,,,0.0264,,,,,155763000.0,,,0.0,0.0,,,,0.0884,0.0134,0.0486,0.021,0.0086,0.213852,0.0641,0.1202,,,0.0345,,,1.0,1,0.0,,,1.0,0.425646,0.28183800000000003,,13.9225,7397.0,-22.0389,6395.92,10.8825,10.8215,2.0,,0.0478198,0.0699661,66.9902,91.0015,3597.168573089573,20.92315,1257.7512493320185,8.688741,402.38426722338795,7.216452,730.081728446338,7.386641,66.21772441865102,6.088209,,ALFALFA,13.0507,,,,,,,,0,,9.87168,12.4569,0.0,12.3532,0.0,12.3529,10.39,10.23,10.53,10.39,0.426233,0.425646,4127720000.0,0.0,0.780319,0.346373,2.15619,1.48053,3.1135599999999997,2.2877400000000003,0.49535,0.206367,1.87132,1.0701200000000002,3.2471900000000002,2.20428,4.20456,3.0114900000000002,1.58635,0.930119,,L,9.61749,161.7054644147412,9.991261,528.6155404134113,3.836722,1585.8428731794947,11.57243,16.0688,134.52276916565287,7.083099000000001,-3567864.642213556,253945.1,13272.978844394136,744.9471,-32430.57,200166.4,44.05159516906092,7.449421000000001,108.27996708380064,7.065372,304.1438592172779,7.506697,86.14397,8.639688,,6.8989199999999995,,,,20.4335,163.108,notinresolve,13.3577,,,,,,,9.750158500000001,,466.31725904745696,8.753592,368.6986013099669,8.574952,,,15.0502,,,,,,,12.8425
ECO10613,12.6289,13.3276,12.4245,6.624936599003168,10.3504,679.4348154974558,24.941999999999997,259.1175485083038,12.449860000000001,81.65499997523426,9.881142,0.0,0.0,4.040134324720464,14.438820000000002,34.5258711942274,6.538998,158.53060866262945,11.09022,46.170183732715145,2.492947,135.52676737461854,7.332196000000001,96.0991258449493,26.36559,0.0,0.0,87.99797635366079,4.048844,249.85452948580578,11.56813,915.4528741083262,135.5036,551.8966980724273,94.84524,38.19155946900683,6.149042,165.5887769293127,8.746999,113.97803969926395,6.5374099999999995,ECO10613,-20.3623,-20.6209,4.06245594743162,2.038827,0.5573,,,,,1.0,1.2476,,,,,1,6432.98,6.9061,0.915939,-0.12532000000000001,,,,0.4601,0.105,0.1418,,0.0211,0.0232,0.0254,0.0221,,,0.0566,,,0.0974,,,,,179384000.0,,,0.0,0.0,,,,0.1273,0.0193,0.07,0.0303,0.0123,0.307856,0.0923,0.17300000000000001,,,0.0496,,,1.0,1,1.0,,,1.0,4.20723,3.16228,,14.7811,5252.0,-20.6142,6507.28,10.4855,9.6025,2.0,,0.03916819999999999,0.14011700000000002,131.69299999999998,96.9708,433.6911487826464,4.538879,151.64026181211412,3.207159,44.78188131011899,3.6258690000000002,82.45844964120867,3.1562810000000003,23.079746424202575,2.419731,,ALFALFA,14.4374,,,,,,,,0,,10.3564,11.6979,0.0,12.0777,0.0,11.3449,9.43,9.39,9.53,9.43,4.20749,4.20723,9965760000.0,0.0,0.291147,0.128002,1.36401,1.0847,2.1452,1.79184,0.174789,0.0738125,1.0604200000000001,0.790272,2.13328,1.7469700000000001,2.91447,2.45411,0.9440569999999999,0.736082,,L,7.48878,22.56985055665971,4.89128,28.79291749766026,0.7613525999999999,86.67483916045728,2.296412,16.1074,22.43138338774122,1.994318,13217691.300361192,5404616.0,-5723.874171259832,2049.2129999999997,176.0484,1218.219,-3.1290219479442927,2.811521,47.84722953592082,2.7223439999999997,147.10219156153642,3.452287,112.9872,3.7036239999999996,,14.8308,,,,26.5316,164.213,notinresolve,14.5466,,,,,,,3.2225837999999998,,102.20413145868,3.255693,73.64834331080836,2.53523,,,15.5916,,,,,,,14.2861
ECO08290,14.3762,14.9094,14.2756,0.0,0.0,62.176396370103596,4.567918,29.103535263905833,5.242805000000001,6.436384357622323,155.4643,0.0,0.0,2.723049933426231,13.8963,0.0,0.0,12.613183112289544,7.811230999999999,2.7038089430521373,0.8800761999999999,7.964029821333475,2.588459,19.608545500524166,45.28597,0.0,0.0,8.687769729706323,2.039288,24.9376067415126,5.826536,24.156959208153364,29.329909999999998,33151640964.66121,7526190.0,6.374223644380003,2.689696,29.20461272705446,5.534605,14.28011024421717,2.856903,ECO08290,-18.6725,-18.9066,0.26470882759308334,1.435746,0.3835,,,,,1.0,1.1329200000000001,,,,,0,6329.6,21.4741,1.6374600000000001,0.0304871,,,,0.3936,0.18899999999999997,0.3596,,0.0214,0.0226,0.6144,0.0273,,,0.0319,,,0.0296,,,,,0.0,,,0.0,0.0,,,,0.0803,0.0122,0.0442,0.0191,0.0078,0.19426500000000002,0.0583,0.1092,,,0.0313,,,0.0,0,0.0,,,1.0,1.54866,1.41254,,16.4884,4315.0,-20.1562,6317.05,10.2375,9.5915,2.0,,0.0712367,0.104601,22.2357,59.9221,49.84626636977984,1.9042849999999998,17.428764464957986,2.1153299999999997,3.402757663093808,3.045099,5.433452832169265,2.434021,0.8122819770835126,1.858154,,,16.0156,,,,,,,,0,,9.55665,11.5319,0.0,11.5254,0.0,11.3449,8.91,8.81,9.11,8.91,1.58412,1.54866,0.0,0.0,0.405542,0.25306300000000004,1.5126899999999999,1.25765,2.30879,1.98899,0.253202,0.157967,1.38418,1.12558,2.49132,2.13017,3.28743,2.86151,1.23184,1.0304799999999998,,L,7.71893,5.453291392393078,3.9733169999999998,1.7082754211831765,0.3946921,5.160097494988306,1.190481,17.9826,4.381395221557949,1.357694,0.0,-0.8248397,0.0,-0.8248397,0.0,1.166499,0.2503362956807338,2.425989,6.138778423297791,1.9882259999999998,18.644552663226584,2.1924669999999997,22.2868,1.9660419999999998,,7.6536800000000005,,,,15.73,169.69099999999997,notinresolve,16.1672,,,,,,,0.36907423,,14.986243371343653,1.74437,10.541799449388844,1.5828870000000002,,,17.5381,,,,,,,15.8599
ECO02680,13.1554,13.8551,12.9029,0.0,0.0,1872.860794374638,31.95905,813.8726176730565,18.67529,276.2771829971769,16.44254,0.0,0.0,0.0,0.0,63.835791692836004,10.31818,476.98977000679247,14.008460000000001,214.32360434722384,5.268301,627.8650877791603,15.495,825.939313754131,55.11271,10.430323901604684,16.39418,100.41760732843755,4.410577,283.3196432882328,12.60165,214.80578897527946,526230.3,3774.807370000816,94346.96,63.39717921016036,7.796355,387.26025319521744,13.51149,267.7957577206049,11.78162,ECO02680,-19.2042,-19.6721,3.3898334065920928,2.8493939999999998,0.6794,,,,,1.0,1.08191,,,,,0,6140.89,17.2267,1.35425,0.00447655,,,,0.1465,0.0673,0.0755,,0.021,0.0212,0.1506,0.021,,,0.075,,,0.0274,,,,,0.0,,,0.0,0.0,,,,0.11,0.0167,0.0605,0.0262,0.0106,0.265969,0.0798,0.1495,,,0.0429,,,0.0,1,0.0,,,1.0,0.315445,0.28183800000000003,,16.1751,729.0,-19.6121,6131.5,9.8965,9.6105,2.0,,0.012831,0.0979072,16.6436,50.0459,960.9204918526633,6.737184,335.9861859624697,3.8532269999999995,75.03033321251664,3.182563,166.22454228783832,3.265018,29.381473183954924,2.655362,,,15.2916,,,,,,,,0,,9.03312,11.3679,0.0,11.3547,0.0,11.3529,9.51,9.35,9.69,9.51,0.34853,0.315445,0.0,0.0,0.783867,0.454042,2.13373,1.61109,3.06224,2.42517,0.505772,0.288439,2.02736,1.4298799999999998,3.37722,2.5869299999999997,4.3057300000000005,3.40101,1.7492599999999998,1.2642799999999998,,L,8.94998,49.119870349198344,4.577183,107.36862653692715,1.270705,322.56549523649335,3.832735,18.7714,31.401587309078447,2.479155,0.0,-0.7764121,0.0,-0.7764121,0.0,1.098013,12.08451854716279,3.12628,42.54504760085738,2.887025,126.83907138320059,3.261,72.78950999999999,3.723035,,4.27484,,,,9.68626,172.18599999999998,notinresolve,15.5913,,,,,,,0.51463346,,201.64048276333352,3.538464,132.6610699670988,3.5636910000000004,,,17.387999999999998,,,,,,,15.07
ECO05684,13.0975,14.4446,13.3856,14.051284640056913,920.0717,3118.4422679832774,56.59632,1085.1018493965496,25.15796,325.6552637486101,15.107820000000002,0.0,0.0,0.0,0.0,112.86958535525733,6.931114999999999,570.4396176594873,16.37104,117.65212533959169,3.5870379999999997,345.48477126696173,10.55011,256.883864248589,19.236,15.283888693049521,2570.937,792.7445379808826,15.246889999999999,2253.58015885831,43.56255,0.0,0.0,18193.225063756745,149300.4,56.17639365535554,6.844213000000001,428.5622222034179,11.93797,294.37328377821945,9.381925,ECO05684,-18.9012,-19.2232,52.14743680373013,3.291408,0.7953,,,,,1.0,1.10032,,,,,0,5158.24,15.9751,0.42514300000000005,0.235456,,,,0.2689,0.0652,0.1159,,0.0342,0.026000000000000002,0.0,0.0257,,,0.2074,,,0.0437,,,,,64075100.0,,,0.0,0.0,,,,0.2114,0.0321,0.1163,0.0503,0.0205,0.5113439999999999,0.1534,0.2874,,,0.0824,,,1.0,0,0.0,,,1.0,1.68572,1.41254,,15.9783,978.0,-19.8813,5088.1,10.2995,9.5635,3.0,,0.11321500000000001,0.11568900000000001,76.7117,52.0108,2164.455963362761,16.056070000000002,756.8027843925738,8.493654,210.28312665698402,6.183811,371.1712806134285,6.5163199999999994,91.03048761384798,3.702609,,ALFALFA,15.3345,,,,,,,,0,,9.266680000000001,11.4459,0.0,11.4373,0.0,11.3159,9.09,8.99,9.27,9.09,1.2379,1.68572,1319950000.0,0.0,0.507776,0.30995900000000004,1.62008,1.3163200000000002,2.42809,2.05229,0.328428,0.19813699999999998,1.6614200000000001,1.24881,2.77373,2.25517,3.58174,2.99114,1.4820799999999998,1.13699,,E,9.23002,154.47301369328096,8.975959,80.8766003347972,1.462444,243.55444415928937,4.411064,0.5113,43.87562363577605,3.3408160000000002,0.0,-0.7476965,0.0,-0.7476965,0.0,1.057402,17.256727991334834,5.145035,544.3588431819869,9.680535,1615.7777574206625,13.994370000000002,1286.724,14.004829999999998,,3.99746,,,,16.747,173.90200000000002,notinresolve,15.5892,,,,,,,0.37851002,,306.5388132293759,5.409148,209.72766379032225,4.586283,,,16.7328,,,,,,,15.1372
ECO02729,10.8983,11.4301,10.4893,0.0,0.0,2343.8497083990433,35.9283,1300.9011596402443,35.44182,484.6974607083119,35.58603,0.0,0.0,0.0,0.0,167.4505824841013,33.6469,793.0831401919104,36.2439,646.1391085776781,15.61744,1889.42243170993,45.93365,127.67192530957028,20.27863,0.0,0.0,349.9588250967237,11.18211,982.1868389734317,31.948890000000002,0.0,0.0,6973.804339094168,51.833729999999996,199.37981637700076,32.0331,841.5447460212096,40.213359999999994,680.7757433150805,41.18414,ECO02729,-21.6289,-21.846,35.517761212892566,12.98997,0.9274,,,,,1.0,1.02167,,,,,0,6572.36,19.8114,2.3717599999999996,-0.06310650000000001,,,,0.1803,0.1387,0.1961,,0.0205,0.0209,0.0,0.0218,,,0.1211,,,0.0214,,,,,0.0,,,0.0,0.0,,,,0.0897,0.0136,0.0494,0.0213,0.0087,0.21702800000000003,0.0651,0.122,,,0.035,,,0.0,1,0.0,,,1.0,0.12699000000000002,0.125893,,14.0131,890.0,-21.6515,6523.06,10.7755,10.7465,2.0,,0.0180254,0.10430299999999999,87.3821,95.8876,1420.6501903422632,16.78237,496.73083578400826,9.400957,85.59936484167945,6.810583,217.82322702833312,7.412650999999999,41.9731658028145,9.724788,,,12.9115,,,,,,,,0,,9.65391,12.2189,0.0,12.2361,0.0,12.2469,10.73,10.65,10.83,10.73,0.028285400000000006,0.12699000000000002,0.0,0.0,1.0311700000000001,0.868032,2.34462,2.13378,3.2184,3.0070200000000002,0.704947,0.5842189999999999,2.4960400000000003,2.21331,3.8095,3.47905,4.683269999999999,4.35229,2.16982,1.9294900000000001,,E,10.0688,135.51927823422278,7.111165,374.91044600173063,5.429652,1124.279808036803,16.37707,0.217,154.71365448450257,12.55822,0.0,-0.7671085999999999,0.0,-0.7671085999999999,0.0,1.084855,-7.732543735529223,9.098894999999999,224.09609737237102,10.54117,415.08650929604084,10.82857,106.7156,12.20036,,7.84425,,,,32.6161,174.118,notinresolve,13.2993,,,,,,,0.63064368,,609.2514330302597,15.1798,479.49418050485957,14.770929999999998,,,15.4818,,,,,,,12.6544
ECO05689,14.1712,14.4852,14.2703,8.670025619948717,7.602974000000001,6859.5928234394,162.6837,2426.8042371737774,69.71591,701.5339109767555,23.39517,0.0,0.0,51.38345163554754,8.206309,236.21075654159654,7.8959399999999995,1174.0990382765658,37.38412,376.394381206272,8.910157,1103.4517811989647,26.20634,129.74250494886462,9.988826,14.259444369836736,44.0364,769.2855790673265,23.92856,2175.4515620846014,68.36731,0.0,0.0,4.666719730162161e+19,34400000000000.0,45.404548032856994,4.341858,525.9076996869843,14.36385,391.8942273065875,13.095360000000001,ECO05689,-19.0215,-19.1873,119.1388224652835,2.660432,0.8277,,,,,1.0,1.10542,,,,,0,6167.88,19.9262,2.33371,0.20688800000000002,,,,0.3176,0.3406,0.4662,,0.0357,0.0455,0.71,0.0484,,,0.0349,,,0.0343,,,,,0.0,,,0.0,0.0,,,,0.0948,0.0144,0.0521,0.0225,0.0092,0.229309,0.0688,0.1289,,,0.037000000000000005,,,0.0,0,0.0,,,1.0,0.253808,0.125893,,16.1603,2383.0,-22.0519,6160.84,10.9425,10.7705,7.0,,0.09956260000000001,0.125436,108.631,104.557,6225.253212179029,30.871940000000002,2176.66196230036,10.330639999999999,663.2389868557837,5.377312,1097.4227084080471,6.527385,229.9479938539849,2.9228509999999996,,,15.5992,,,,,,,,0,,9.76924,12.4659,0.0,12.4736,12.4985,12.2009,9.37,9.15,9.45,9.37,0.25378,0.253808,0.0,0.0,0.484886,0.369595,1.617,1.43496,2.40687,2.185,0.30075999999999997,0.225748,1.2769700000000002,1.07536,2.40908,2.14072,3.19896,2.8907599999999998,1.09285,0.931509,,L,9.032589999999999,115.63863040467672,4.436619,350.2345731918187,1.9312919999999998,1052.9640139312114,5.825216,17.1527,43.88501034985549,1.8368470000000001,0.0,-0.7303045,0.0,-0.7303045,0.0,1.032807,6.581776873402117,2.65457,710.7929972928528,5.6409839999999996,2116.037399129812,10.64354,1326.529,10.72223,,5.490069999999999,,,,21.5276,174.225,notinresolve,15.7725,,,,,,,0.71307729,,498.392444281826,4.275487,364.5980081922963,4.0381599999999995,,,16.9208,,,,,,,15.3018
