name,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err
1.23765E+18,110.2689,7.422519,154.4233,7.575122,19.33448,4.216981,32.74826,3.662887,63.00202,3.505619,0.4076743,3.546185,178.6544,4.304226,18.72264,3.387534,76.75735,3.850712,25.23149,2.964675,31.0532,3.185294,140.2927,1.895999,1029.919,9.491435,423.1552,5.718766,180.518,4.49235,129.2692,4.323392,6.875572,3.592254,258.8878,19.83946,75.9769,4.327181,0,0,0,0,2226.719,139.2207,205.6675,65.31037,259.7798,38.39486,397.1996,37.37111,0,0,11.58171,35.9234,0,0,908.9661,49.03767,118.042,11.31833,337.2628,32.33808,91.27745,25.3997,118.9342,19.99711,491.0065,14.97104,3494.655,103.5384,1444.137,44.03247,605.4509,29.28472,440.9313,25.94564
1.23765E+18,31.14341,3.797987,39.63073,3.872018,0.3108491,3.059437,16.28061,2.394005,37.04989,2.374311,4.251607,2.260283,89.83684,2.640124,7.594591,2.062388,20.09165,2.29704,7.886205,1.842626,6.124625,1.747923,41.03316,0.8025212,314.1788,3.68835,123.7655,2.420587,45.14561,2.770392,36.20789,1.933477,3.990303,1.931683,79.27332,46.57722,21.98915,2.886409,0,0,165.4832,24.07382,0,0,6.165199,13.48195,21.5714,5.852509,51.64726,7.02018,2.57015,7.29716,0,0,0,0,127.2345,10.71293,9.968604,2.249259,28.48173,6.426453,13.50355,5.058914,12.86481,5.149949,60.42458,3.655505,440.2411,19.57523,177.7194,10.75149,65.64535,6.552093,50.32967,3.895117
1.23766E+18,6.190733,5.875764,21.41714,5.801145,0.5802097,3.333318,-0.7725517,2.017804,3.62695,1.944647,3.661845,2.940355,4.824068,1.943852,4.903234,3.002527,13.71009,3.18082,-2.195732,2.368621,-3.892888,3.318882,11.29998,1.429288,28.04362,2.796304,34.08333,4.311059,9.996529,3.591026,6.899201,3.599819,-3.723894,3.816505,29.15854,38.07221,16.44567,4.322643,0,0,0.3133337,88498.46,594.7138,140.1095,13.61457,58.31258,37.51264,65.98226,63.16908,51.57577,3.363715,138.8035,0,0,1.964492,99.35442,159.5767,58.19379,32.41643,12.03239,92.61836,34.37825,0,0,2.08455,66.63728,49.11961,8.677487,109.6288,15.88316,144.4694,25.52202,21.55726,12.43041,14.71318,31.07283
1.23767E+18,89.61293,8.068491,71.20518,8.135397,8.155476,2.905271,3.519277,2.808004,13.4155,2.840723,-2.659261,2.629616,36.11782,4.014714,1.613957,3.026543,35.07141,2.945332,-2.941159,2.359087,33.2529,4.327925,49.36543,1.541584,143.2161,7.525979,148.8975,4.649769,71.46707,3.612816,41.25821,3.460911,-3.889875,5.252803,158.5027,179.8404,35.36998,3.506916,15.5334,15.59893,66.33127,329.4032,216.1021,251.4326,21.0563,10.31655,2.637309,8.629542,25.5211,9.104998,2.066131,10.77612,0,0,0,0,54.74787,11.8732,16.53873,2.74807,47.25352,7.851627,4.169216,4.890944,61.92231,14.1377,87.68035,4.832005,207.6968,16.50349,257.8834,14.21178,101.0056,18.40321,92.93234,21.47528
1.23765E+18,7.433894,7.205043,7.305559,6.986457,-4.338821,3.857158,10.49603,4.226686,8.757709,4.038632,4.14553,3.605364,9.745769,4.058482,3.234732,3.768268,14.91844,3.974151,-9.224696,3.880591,9.789523,3.533723,11.59353,1.8386,91.32492,6.266364,34.96876,5.545636,9.078957,3.843474,11.18165,3.816751,-3.918373,4.494735,13.54189,22.30303,14.83185,4.310489,0,0,123.344,223.4284,23.21126,112.9042,0,15.32735,29.99042,15.54443,4.277624,0,0,0,46.37255,42.84449,0,0,28.0296,22.96197,10.50365,3.813728,30.01044,10.89637,0.5852244,0,8.144503,15.26972,25.06333,7.07052,219.5066,26.42002,73.71568,20.79565,20.83176,11.07091,20.55277,15.50757
1.23765E+18,146.3112,5.833841,83.30004,5.519891,106.3125,4.118492,26.94737,3.069036,45.5341,3.15349,22.4698,3.091512,98.35072,3.628981,380.6414,5.7357,1164.697,10.44671,16.75247,2.601193,61.53499,2.758019,130.3414,1.610067,390.6215,5.579447,393.1396,4.856327,118.0229,3.65182,115.4972,4.552291,28.03277,3.599713,230.4556,26.68879,1165.33,10.45197,0,0,441.7033,135.5742,172.2977,140.1319,241.044,17.90923,67.50997,14.46806,111.7921,13.35087,43.37833,11.80869,60.00254,12.27615,18.82917,10.74,231.4669,11.79534,856.1423,18.03418,2446.121,51.52624,36.60396,7.537092,118.1936,8.356272,258.6985,6.683038,741.9906,18.20022,760.878,19.65599,217.4653,13.50044,205.3677,18.02753
1.23766E+18,31.91182,7.218474,34.70889,7.076756,2.392456,3.658126,4.361738,3.490433,8.075182,3.721016,-3.274565,3.9713,16.71287,4.022632,19.4739,4.433965,76.73615,4.882973,-2.453878,3.621578,17.95725,3.893281,28.79491,1.615366,53.78759,5.131514,86.8521,4.872311,32.41038,4.623088,22.71271,4.291631,-8.805213,4.641675,63.58068,84.1063,77.87572,5.463184,0,0,184.2449,16.85168,0,0,0,0,2.975022,20.25036,12.04675,7.445234,0,0,0,0,5.624023,10.67738,42.13595,14.06191,51.50623,4.972411,147.1607,14.20689,2.77553,15.55759,27.70696,12.93119,48.93913,4.468739,80.75021,14.73335,143.9386,13.14335,37.1742,10.96422,35.19578,14.16053
1.23765E+18,47.88871,3.919738,46.11224,3.821157,7.787218,2.947712,18.15507,2.474094,36.6666,2.509486,4.012467,2.542303,80.12418,3.005493,6.218863,2.600334,26.51883,2.730455,3.380816,2.260952,12.8916,2.28105,59.13572,1.318869,342.3506,4.913652,178.367,3.978008,65.65724,3.182739,47.16578,2.961133,2.315518,3.460924,97.73173,9.500861,28.94061,3.477042,0,0,73.90442,8.078336,78.37134,9.424024,12.00622,8.266729,22.51262,6.497787,52.44419,4.993052,2.317371,14.73906,0,0,0,0,112.6287,6.193087,11.56712,1.736056,33.04891,4.96016,4.865699,7.499026,13.53831,4.969613,78.93489,2.384527,462.9733,11.16333,232.1614,7.013315,83.12357,5.927172,58.81235,5.198179
1.23767E+18,0,-0.7658594,0,-0.7658594,7.783992,3.431931,17.40097,3.227662,28.15921,3.317844,4.937223,3.456352,37.6104,3.628939,38.3105,3.821092,126.3372,5.018523,1.683563,3.726919,5.563426,3.883338,46.803,1.687206,126.8394,5.148914,141.1687,5.088997,21.64323,4.452379,12.57224,4.313208,-4.710208,4.295188,0,1.083089,127.6733,5.221176,0,0,107.8706,74.52572,108.9096,56.09695,12.114,13.27826,111.2605,26.78247,180.7088,25.33706,20.50203,12.85393,0,0,0,0,109.8464,18.69855,93.24146,4.876173,266.4041,13.93192,853.4742,0,7.997706,14.82321,95.08432,5.41399,236.5376,15.17294,279.6598,15.9235,32.06244,14.3811,22.16153,8609.896
1.23767E+18,508962.9,284034.1,-277.3443,233.9105,16.34311,4.212439,74.8338,3.338515,138.5427,3.576864,2.821899,2.983119,325.6721,4.616719,39.87344,2.83836,120.893,3.509968,36.81516,2.438532,34.3336,2.386014,131.8788,1.446767,1281.388,10.52661,397.777,4.363779,254.9277,4.168503,182.3132,3.637769,12.6416,2.693681,113787.4,318021.7,118.0746,3.709793,0,0,511.579,48.66019,591.2371,52.71285,3273.136,0,139.7121,10.834,234.4242,13.58143,0,0,0,0,0,0,517.5975,18.47252,67.10531,3.454297,191.7295,9.869421,50.50368,7.733538,55.61157,6.618355,200.0459,5.199581,1894.352,41.43142,588.3704,15.29288,377.2711,10.08493,272.4662,9.890825
1.23767E+18,242.7497,8.359866,262.9885,8.440579,7.045786,4.211975,42.58997,3.873574,99.42692,3.756855,1.560844,3.310467,237.9378,4.626497,65.40666,3.573946,192.2794,4.465575,35.2968,2.254685,33.41055,2.517117,103.4696,1.311199,966.881,8.76442,312.0882,3.954874,171.9646,3.527222,126.6035,3.029804,16.50417,3.222028,501.7657,16.41321,191.3297,4.689402,0,0,273.9488,55.40086,503.8266,60.19861,12.95798,9.713728,56.75588,9.651443,138.9222,11.87703,0,0,0,0,0.9903299,23.59471,349.5155,24.21396,102.2023,6.563335,292.0065,18.75239,48.76643,5.599037,48.90235,7.533069,154.3394,7.232874,1389.062,64.20669,453.9395,21.27316,249.3838,12.28004,179.1121,10.35003
1.23767E+18,108.9256,21.22605,13.94873,20.42474,24.80764,7.148064,-11.90207,10.28509,6.18818,10.54508,-9.267093,7.213861,79.61243,11.39226,3.109409,8.032944,65.00089,8.310112,-58.18637,12.48178,-5.022563,8.780145,13.78804,3.075326,110.4246,13.80377,41.58792,9.275884,19.51828,8.774182,18.58146,8.969372,-22.05166,8.454709,112.1286,44.2553,74.92458,10.64092,0,0,62.24083,17.37674,118.3396,23.64729,0,0,1.697818,57.03531,12.68206,13.76079,2.486281,220.132,0,0,0.1903375,103.204,43.19459,14.37714,10.3998,3.431933,29.71372,9.805524,1.786368,86.87234,0,0,11.01909,6.454603,29.93686,15.46246,32.4091,18.98413,0,0,0,0
1.23767E+18,2.574168,3.514044,7.827456,3.442355,1.664399,2.353635,1.731028,1.60816,-0.2919775,1.657224,-5.608879,2.645468,7.27748,2.165204,-0.3037432,3.230113,9.310636,3.651611,-2.076324,1.916907,1.689684,3.07163,10.9462,2.358827,6.940838,2.282753,33.01627,7.114759,1.999348,4.552127,12.92277,4.583129,1.262454,4.358067,9.653274,2.677788,13.86175,5.474345,0,0,52.91433,18.37421,2.59E-15,16.28205,1.818658,7.263677,0,0,0,0,0,0,0,0,1.055333,12.50696,13.5277,6.314537,5.580752,3.053606,15.94501,8.724587,0,0,6.406036,6.606169,16.06235,3.104692,6.782104,4.110694,47.2422,9.131448,1.614279,30.82277,14.934,7.200588
1.23765E+18,-1.645497,28.8435,7.613035,28.28503,13.28069,6.844429,6.11779,6.294122,14.74222,6.534875,-22.45425,6.515426,28.63309,6.254641,-11.19827,6.506011,20.02211,6.543532,-27.54362,5.71708,-3.140207,5.891785,11.17777,2.570883,24.26886,8.373907,33.71473,7.754369,-16.74214,8.817217,15.46153,9.04636,3.933985,7.012196,4.048364,31.42744,18.5054,6.488097,0,0,50.68069,23.91274,0,0,0,0,8.758397,19.77726,3.236927,18.55469,0,0,0,0,0,0,87.87254,24.24994,6.730202,4.805001,19.22915,13.72857,0,0,0,0,17.72672,4.13256,28.40082,12.32116,52.1374,12.15459,0,0,0,0
1.23766E+18,492.8386,12.34892,138.6081,10.83656,323.3583,6.723137,68.79562,4.645998,124.219,4.598195,59.05567,4.61117,268.0901,5.513358,1173.355,10.6662,3579.705,22.23495,31.28836,4.826277,189.852,5.186337,244.8388,2.56856,1085.927,10.18222,738.4902,7.747363,299.1009,6.068413,316.0548,6.256853,122.0494,5.918092,626.772,60.18687,3568.698,22.20316,0,0,0,0,2042.661,50.40359,891.1067,31.40049,254.881,27.36561,391.9359,22.12776,122.5378,19.10782,199.2835,21.5295,27.10192,29.95195,733.9134,22.85018,2926.876,36.27415,8362.502,103.6404,93.5486,21.96361,370.2425,16.79736,518.9388,9.282374,2289.384,38.00325,1526.291,27.3011,565.3739,19.71603,617.3967,18.76487
1.23766E+18,38.64981,4.598774,53.19629,4.663739,-0.2161054,3.002338,11.03242,2.635551,31.61981,2.403976,5.712986,2.21947,68.68615,2.481811,6.996565,2.174609,15.64919,2.116257,6.074527,2.383365,8.426073,1.618017,33.42921,0.8089129,342.8833,4.025843,100.8302,2.439866,70.81818,2.246122,52.21582,2.156955,7.703366,3.077181,90.01328,6.806643,13.73085,2.147723,0,0,285.7917,136.9422,224.3449,129.2796,76.7328,0,55.72946,21.43781,121.0025,18.00038,23.81086,21.46062,0,0,0,0,230.2809,22.8678,19.55019,3.639502,55.85769,10.39858,17.11371,9.774724,33.94555,10.87663,91.63204,5.556294,926.8702,49.8447,269.506,16.34204,185.4869,12.53094,137.4069,12.00432
1.23765E+18,18.4587,5.701169,19.79292,5.637428,5.298942,2.610843,1.540311,2.303509,5.970335,2.357676,-5.783999,2.572571,7.407666,2.45895,9.055451,3.127898,13.77005,3.223171,-0.1954224,2.253937,13.71997,3.863118,9.879031,1.072506,23.08638,2.890101,29.79744,3.234924,8.354626,4.099869,2.116615,2.922111,0.3674147,3.402167,37.14943,74.14652,10.96037,2.980965,0,0,45.76059,100.8862,57.63042,97.05772,7.573952,4.820849,0,0,11.79242,7.042311,0,0,0,0,0,0,41.78742,37.8047,9.9867,2.740739,28.53343,7.830684,1.787219,6.243426,17.88079,9.281556,17.78973,2.65834,33.84827,7.841874,52.32272,7.818648,11.96081,8.316297,4.078046,4.465237
1.23765E+18,103.5328,5.721014,64.49279,5.635486,31.47767,4.30543,30.3958,2.734335,57.8645,3.111462,3.881789,3.321966,135.5906,3.506125,108.702,3.987244,319.9823,5.197577,9.096561,2.591389,36.79726,2.990214,166.1715,1.777901,638.4303,6.519971,501.2117,5.362555,123.3209,4.074456,114.4082,3.976223,11.14923,3.516302,172.5875,66.97168,350.6246,5.876428,0,0,0,350.6151,443.1558,425.2419,65.35604,18.22402,56.09745,10.85312,119.1535,10.74209,0,0,21.91683,27.66076,0.7435911,132.4248,295.9591,13.56016,262.6294,6.484559,750.3697,18.52731,23.66817,7.614472,61.94601,9.351271,318.1435,5.542062,1182.808,21.9318,935.7161,16.30018,205.8109,12.74649,201.9265,13.73098
1.23766E+18,98.46638,4.736588,83.8511,4.755532,6.203374,3.129281,49.64623,2.853366,98.83424,2.984946,4.142542,2.595824,230.5884,3.747351,35.02457,2.467124,103.0176,3.124759,25.23743,2.656134,17.30027,1.781939,154.3484,1.406202,922.2112,7.370627,465.5506,4.241425,109.2094,2.555862,98.62801,2.431125,7.727165,2.256877,185.9638,11.13217,118.411,3.828298,0,0,340.8014,82.72846,203.106,60.15929,14.88045,13.15346,143.9842,16.94563,229.1157,14.20895,0,0,0,0,0,0,480.6188,22.26847,83.79981,4.557493,239.428,13.02141,0,0,30.3894,5.281696,290.4356,8.325333,1674.752,50.03342,854.2224,24.48627,201.1832,9.088853,179.2607,8.626213
1.23766E+18,46.43751,4.625335,45.7021,4.623068,4.957563,3.593981,20.75128,2.759355,35.18598,2.445996,5.24977,2.876301,85.90096,2.420556,17.34033,2.448931,34.04077,2.48045,9.801036,2.030205,17.15969,2.191116,79.12438,1.050176,461.273,3.84144,238.6574,3.167569,67.41287,2.507022,55.42189,2.580915,3.161544,3.139139,103.2446,54.46256,33.70779,2.847465,0,0,0,0,1608.505,155.8572,25.18153,16.32961,145.3536,21.33309,157.1698,19.08846,2.37479,0,0,0,0,0,309.2841,16.00863,38.5238,4.257118,110.068,12.1632,32.67099,8.261392,33.29823,6.596346,192.9224,3.808438,1059.551,12.76644,567.4189,11.20129,121.8061,8.838963,99.26405,7.608283
1.23765E+18,13.67538,5.35237,6.660297,5.20373,8.417948,3.538873,6.214132,3.017181,7.443725,2.877396,-2.725061,3.423743,6.304002,2.899993,2.065597,3.689587,7.599629,3.441104,-2.407626,4.440956,4.184037,3.226097,6.182833,1.263315,18.053,3.725976,18.64885,3.810446,6.043659,3.440054,8.769473,3.545236,-3.397778,3.94719,25.94848,136.0054,7.177884,3.579177,0,0,23.54955,9.049009,13.07179,15.61954,6.444622,8.376551,5.736103,8.875844,7.765969,7.60098,0,0,0,0,0,0,9.80116,6.337334,3.310647,2.414239,9.458991,6.897826,0,0,0.1615334,508.4424,5.575013,2.451471,13.71988,7.678166,16.3971,7.210208,2.466251,16.11527,5.941123,10.01365
1.23766E+18,57.36616,52.02272,-71.51549,50.89206,-6.887109,11.66298,-2.681063,13.63424,5.376761,14.68992,-15.95471,15.25761,41.16473,16.33002,-36.66585,17.56823,61.24879,16.38488,-203.9936,17.06571,12.53283,20.35308,18.70302,8.258049,76.49401,25.97377,56.41263,24.90816,-9.127833,28.99142,-10.65495,28.84004,-66.68829,21.40208,-14.14932,74.62714,61.24879,25.05391,0,0,167.643,145.0809,41.83178,210.1158,3.439063,61.55214,1.598182,55.83583,43.16118,27.33463,21.72147,22.45435,0,0,0,0,98.89732,31.89679,0,0,0,0,0,0,4.844914,52.56612,28.29358,11.09284,77.98968,36.09713,83.2164,32.62598,0,0,0,0
1.23766E+18,23.37046,8.891184,25.60588,9.102212,2.979303,5.021317,1.143925,4.136053,15.55297,3.820871,-10.91674,4.234242,9.8175,3.697132,3.16883,3.85522,9.911124,3.914209,4.973498,7.983388,0.1627286,3.038901,9.637759,1.241492,53.61912,4.093275,29.06971,3.744623,19.29118,3.738512,17.17624,3.528927,-1.309443,3.902797,49.93787,130.3047,7.57923,3.470168,0,0,0,0,164.3235,26.3674,0,0,4.89334,21.41743,37.9306,15.93046,0,0,0,0,0,0,48.11853,17.08735,7.713333,3.226611,22.0381,9.218889,0,0,0,0,18.93648,3.59095,93.27629,11.22978,55.69552,10.56162,24.2559,7.133103,23.63766,9.806976
1.23767E+18,7.234988,4.070423,27.41078,3.588598,3.818413,1.967152,2.86777,2.003523,3.977295,1.864991,0.7892092,1.8215,17.7506,2.591434,25.46124,2.501661,76.93417,3.02006,3.822355,1.924657,7.721099,2.238989,32.22927,1.121901,139.1533,3.217992,97.21093,3.38391,23.41557,2.91396,22.9038,2.755573,-2.593515,4.22943,33.09433,13.75736,76.85299,3.236398,0,0,44.89029,151.405,106.9336,162.1082,8.330624,7.443961,2.592664,41.46353,18.5998,10.46247,0,0,3.871039,15.90867,3.805773,10.16217,58.07764,11.45906,74.79742,5.063541,213.7069,14.46726,12.22184,12.60006,13.82257,8.384179,87.67541,4.018532,318.2438,11.54245,257.8688,11.81921,49.55569,16.25924,60.46313,23.85645
1.23766E+18,0,-0.7819291,0,-0.7819291,-42.42614,9.273634,16.98602,11.56076,51.7235,12.93845,-121.2138,13.62333,169.2681,14.49883,-80.58399,15.25546,147.2394,15.11998,-346.5715,12.84481,21.5209,17.46943,45.43762,7.907939,261.2984,25.16728,137.0504,23.85214,27.47089,23.79437,-16.98146,23.95586,-95.06487,18.50055,0,1.105815,150.7045,14.26691,0,0,-9999,0,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.67221,20.32091,8.48708,28.68614,4.100376,86.49052,14.93297,84.37101,12.05993,22.4137,10.04529,31.6894,7.980709
1.23766E+18,64.42348,19.87011,-6.864258,19.24211,6.961036,6.558188,14.94489,9.933765,62.09592,11.31539,-54.25919,9.340793,31.62532,12.95857,-18.79732,10.95174,101.0941,11.13072,-140.5075,13.06489,23.07111,13.25364,64.20461,6.578593,181.2523,24.51001,193.6559,19.84254,-1.005088,14.50831,21.95339,14.99566,-14.30303,14.24648,48.09498,42.24445,137.1262,13.37073,0,0,90.91364,14.26116,81.95307,17.04838,0,0,0,0,28.45078,11.24409,0,0,32.35849,0,0,0,29.54849,11.30179,7.95859,4.079701,22.73883,11.65629,0.215983,17227.38,1.335541,315.5054,45.33894,4.930748,72.56081,15.40457,133.3498,14.5022,0,0,4.766416,74.84326
1.23765E+18,0,-0.7688226,0,-0.7688226,554.8812,10.54898,208.7246,6.581069,360.12,7.358007,65.7176,5.884865,838.8249,10.76689,2192.652,20.9945,6431.319,48.01644,156.7848,6.704063,325.4877,8.869274,961.0599,7.382862,4173.033,32.66596,2898.779,22.26839,916.0041,13.50758,787.7828,12.8266,235.0264,9.268347,0,1.087279,6730.739,49.93286,0,0,19221.79,2414.328,3.79E+08,-9999,2975.759,98.48441,1214.865,60.16713,1824.942,63.59448,330.2766,52.0122,864.2048,49.10181,162.264,38.39979,3498.91,72.1138,8717.895,89.94834,24908.27,256.9953,576.4106,37.95797,955.5878,47.86679,2991.395,47.16791,12153.33,151.3532,8798.22,138.7291,2757.706,79.24673,2316.241,53.37617
1.23766E+18,0,-0.765929,0,-0.765929,27.85055,6.237284,-20.37888,11.11275,39.34283,11.95417,-46.64929,7.943279,153.1579,13.70546,-10.36469,8.859535,99.69516,8.828699,-414.9439,12.05033,7.403242,10.47915,88.58257,4.950333,455.9891,20.93016,267.1855,14.93133,36.04863,11.0709,37.72089,11.40536,-52.84335,11.16302,0,1.083187,144.6218,13.98689,0,0,2.76E+36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.24714,0,118.1467,0,287.2784,0,347.4902,0,61.16117,0,69.85902,0
1.23766E+18,169.0621,8.094452,128.966,7.780912,22.28989,4.529285,27.98657,3.083411,58.91649,3.061169,1.801603,3.146112,137.8576,3.578986,20.90113,3.013463,62.50267,3.420199,16.69217,3.275358,31.52251,3.000998,118.2301,1.724468,720.114,7.737293,356.6093,5.201389,164.032,4.108639,115.782,3.769999,6.458592,3.267437,301.7779,26.77577,60.32393,3.725091,0,0,1808.455,217.4697,251.8876,126.9458,136.9261,38.9216,273.0927,43.00907,343.9499,28.74093,0,0,19.64769,22.01835,0,0,586.1799,26.21814,83.0354,7.102418,237.244,20.29262,105.4264,23.63584,91.79924,15.27931,380.989,10.23001,2162.569,44.97165,1120.556,30.08827,464.8377,18.52801,314.2402,19.05381
1.23766E+18,16.75787,4.178209,3.457494,4.107539,2.777376,2.523432,2.339812,1.77795,8.663274,1.724906,5.045401,2.158424,14.47428,2.049288,8.939459,2.864412,12.65383,3.011362,5.421999,1.753908,5.226638,3.001446,9.622849,0.9224765,54.87707,3.201152,29.02473,2.782399,7.097688,2.903155,2.539222,2.224413,4.036587,3.936396,13.88066,7.402087,12.14577,3.202532,0,0,53.3009,25.93584,26.04344,15.61762,0,0,8.014959,7.383586,15.96773,6.54792,4.436988,0,0,0,3.35149,9.235964,28.82061,6.606136,10.15692,3.364551,29.01978,9.613004,7.492386,4.211055,23.79907,17.65079,29.26182,4.184861,121.2454,13.1191,86.06416,12.30842,14.81276,8.774742,7.188424,4.304362
1.23766E+18,160.0133,8.258469,174.3012,8.266116,103.2137,5.028113,30.07623,3.647415,50.92917,3.492502,14.67571,3.413166,103.4765,3.899822,379.9094,6.172363,1174.302,12.27146,9.417417,3.342106,59.61452,3.431759,77.02863,1.501994,444.8923,6.269089,232.3361,4.530356,92.58385,3.620847,82.9352,3.659352,27.4577,3.688081,344.4439,28.06724,1175.699,12.28121,0,0,488.1653,431.9828,674.4305,434.5065,280.4409,22.58573,157.2891,23.28119,167.5969,16.20751,42.63756,14.89857,82.26756,16.17937,13.47241,11.74714,311.5812,17.42228,977.7234,16.96762,2793.496,48.4789,62.29892,24.01686,119.6721,11.27143,189.6646,5.602038,969.7012,24.28737,557.837,16.47658,181.5868,11.45647,162.2381,13.63366
1.23767E+18,60.83024,5.765513,79.28104,6.004908,2.130331,2.827876,12.72478,2.094599,18.56571,1.964682,-1.512191,1.940805,44.90783,1.947067,13.58362,1.840394,45.18615,2.28001,4.487354,1.641419,6.961911,1.273073,12.17708,0.5228714,166.7832,2.755346,36.72889,1.577099,37.17386,1.700927,23.78788,1.502214,1.081048,1.905471,140.3482,10.48054,45.46222,2.446629,0,0,85.14162,18.67615,122.7999,20.42188,1.17667,41.28697,16.00795,5.379916,24.98105,4.574713,0,0,0,0,0.9695568,20.34548,60.94182,5.149702,22.00963,2.16716,62.88467,6.191885,2.45E+18,2.66E+16,9.032378,3.317952,16.20827,1.30119,220.2643,12.58514,47.67137,3.827031,48.62586,3.951316,31.29504,3.040263
1.23766E+18,45.96049,13.18638,87.76794,12.8231,5.213274,4.26921,12.18542,3.703515,9.67485,3.839838,-9.545267,3.905099,29.89907,3.962526,14.17509,4.22848,59.99961,4.542219,1.632187,3.666338,27.8563,3.883308,19.36595,1.436891,95.07313,4.924052,58.41217,4.33399,30.64653,4.630122,29.28422,5.165769,-11.09872,5.040804,134.8975,247.2033,58.0918,4.938641,0,0,109.9326,57.00964,167.5186,39.30113,11.71063,84.12206,22.54226,14.74582,8.622644,7.147069,0,0,0,0,0,0,63.37149,14.71748,36.96796,4.627314,105.6227,13.2209,3.543082,16.69178,49.19985,14.47552,36.18404,3.819328,161.4535,13.17495,106.4237,11.23332,44.64756,16.95206,46.62273,20.66335
1.23767E+18,60.27335,19.30867,-41.27183,18.6563,1.339051,5.634622,13.32265,6.834063,18.19412,6.720936,-11.19695,5.708564,30.27495,7.16047,-4.579636,6.124348,29.6067,6.222562,-47.98417,7.778004,1.977861,6.299598,15.56762,2.992128,53.57641,10.69176,46.95553,9.02494,-2.767762,7.323359,10.8816,7.422333,-13.61874,6.935655,14.3111,45.1467,36.26706,8.585272,0,0,236.5595,31.20571,0,0,168.7018,130.9237,13.19757,10.98046,63.38771,24.91925,1.472104,55.22614,0,0,0,0,38.04105,13.44314,4.181662,3.797039,11.9476,10.84868,1.492383,35.67733,0,0,30.44797,5.922149,68.55199,18.76102,89.55286,17.41808,0,0,7.174669,11.68859
1.23766E+18,31.04004,7.224957,74.95167,7.459715,20.45351,3.496977,-1.708173,2.868473,10.04264,2.971159,-5.258072,3.436401,18.87986,2.994584,32.44727,3.722614,86.88988,4.150922,-2.37547,2.871698,29.90849,3.310089,32.1326,1.32683,66.24368,3.842408,96.91932,4.00202,23.05479,3.541272,22.06697,3.709436,-0.7218446,4.131093,102.1882,57.68787,87.25498,4.5714,0,0,299.3266,110.5802,4.819348,307.6243,37.45938,14.6005,0,0,43.75282,16.77747,0.5755876,93.13329,0,0,0,0,47.90858,11.31828,69.33551,4.814371,198.1015,13.75535,75.92442,49.92624,55.70189,11.48941,71.23568,5.23922,126.4327,12.02845,209.5167,15.40947,37.89991,9.221909,40.76596,10.36704
1.23766E+18,119.219,11.37114,72.20813,11.03072,7.180824,3.900705,41.97242,5.719998,50.69824,6.139921,-7.710555,4.923952,77.33939,7.364159,17.9548,5.860863,89.05441,5.984739,-23.03547,8.544349,15.60559,6.700045,56.85242,2.930231,159.3768,11.50096,171.48,8.838243,72.7621,7.367574,47.9107,7.30501,-4.263741,7.02939,188.5802,77.33889,99.54084,7.611745,0,0,656.3695,23.08157,0,0,12.42067,9.362374,63.60864,16.71561,83.08987,19.96244,0,0,0,0,0,0,104.6193,20.93233,39.87326,5.194802,113.9236,14.84229,16.92771,46.84424,26.72136,18.86807,107.1469,7.819236,203.2045,32.46064,315.1378,22.99775,111.8671,24.67383,60.25256,19.47723
